x,y,z
5.08,7,0
5.08,8,0
5.08,9,0
5.08,10,0
5.08,11,0
5.08,12,0
5.08,13,0
5.08,14,0
5.08,15,0
5.08,16,0
5.08,17,0
5.08,18,0
5.08,19,0
5.08,20,0
5.08,21,0
5.08,22,0
5.08,23,0
5.08,24,0
5.08,25,0
5.08,0,1
5.08,1,1
5.08,2,1
5.08,3,1
5.08,4,1
5.08,5,1
5.08,6,1
5.08,7,1
5.08,8,1
5.08,9,1
5.08,10,1
5.08,11,1
5.08,12,1
5.08,13,1
5.08,14,1
5.08,15,1
5.08,16,1
5.08,17,1
5.08,18,1
5.08,19,1
5.08,20,1
5.08,21,1
5.08,22,1
5.08,23,1
5.08,24,1
5.08,25,1
5.08,0,2
5.08,1,2
5.08,2,2
5.08,3,2
5.08,4,2
5.08,5,2
5.08,6,2
5.08,7,2
5.08,8,2
5.08,9,2
5.08,10,2
5.08,11,2
5.08,12,2
5.08,13,2
5.08,14,2
5.08,15,2
5.08,16,2
5.08,17,2
5.08,18,2
5.08,19,2
5.08,20,2
5.08,21,2
5.08,22,2
5.08,23,2
5.08,24,2
5.08,25,2
5.08,0,3
5.08,1,3
5.08,2,3
5.08,3,3
5.08,4,3
5.08,5,3
5.08,6,3
5.08,7,3
5.08,8,3
5.08,9,3
5.08,10,3
5.08,11,3
5.08,12,3
5.08,13,3
5.08,14,3
5.08,15,3
5.08,16,3
5.08,17,3
5.08,18,3
5.08,19,3
5.08,20,3
5.08,21,3
5.08,22,3
5.08,23,3
5.08,24,3
5.08,25,3
5.08,0,4
5.08,1,4
5.08,2,4
5.08,3,4
5.08,4,4
5.08,5,4
5.08,6,4
5.08,7,4
5.08,8,4
5.08,9,4
5.08,10,4
5.08,11,4
5.08,12,4
5.08,13,4
5.08,14,4
5.08,15,4
5.08,16,4
5.08,17,4
5.08,18,4
5.08,19,4
5.08,20,4
5.08,21,4
5.08,22,4
5.08,23,4
5.08,24,4
5.08,25,4
5.08,0,5
5.08,1,5
5.08,2,5
5.08,3,5
5.08,4,5
5.08,5,5
5.08,6,5
5.08,7,5
5.08,8,5
5.08,9,5
5.08,10,5
5.08,11,5
5.08,12,5
5.08,13,5
5.08,14,5
5.08,15,5
5.08,16,5
5.08,17,5
5.08,18,5
5.08,19,5
5.08,20,5
5.08,21,5
5.08,22,5
5.08,23,5
5.08,24,5
5.08,25,5
5.08,0,6
5.08,1,6
5.08,2,6
5.08,3,6
5.08,4,6
5.08,5,6
5.08,6,6
5.08,7,6
5.08,8,6
5.08,9,6
5.08,10,6
5.08,11,6
5.08,12,6
5.08,13,6
5.08,14,6
5.08,15,6
5.08,16,6
5.08,17,6
5.08,18,6
5.08,19,6
5.08,20,6
5.08,21,6
5.08,22,6
5.08,23,6
5.08,24,6
5.08,25,6
5.08,0,7
5.08,1,7
5.08,2,7
5.08,3,7
5.08,4,7
5.08,5,7
5.08,6,7
5.08,7,7
5.08,8,7
5.08,9,7
5.08,10,7
5.08,11,7
5.08,12,7
5.08,13,7
5.08,14,7
5.08,15,7
5.08,16,7
5.08,17,7
5.08,18,7
5.08,19,7
5.08,20,7
5.08,21,7
5.08,22,7
5.08,23,7
5.08,24,7
5.08,25,7
5.08,0,8
5.08,1,8
5.08,2,8
5.08,3,8
5.08,4,8
5.08,5,8
5.08,6,8
5.08,7,8
5.08,8,8
5.08,9,8
5.08,10,8
5.08,11,8
5.08,12,8
5.08,13,8
5.08,14,8
5.08,15,8
5.08,16,8
5.08,17,8
5.08,18,8
5.08,19,8
5.08,20,8
5.08,21,8
5.08,22,8
5.08,23,8
5.08,24,8
5.08,25,8
5.08,0,9
5.08,1,9
5.08,2,9
5.08,3,9
5.08,4,9
5.08,5,9
5.08,6,9
5.08,7,9
5.08,8,9
5.08,9,9
5.08,10,9
5.08,11,9
5.08,12,9
5.08,13,9
5.08,14,9
5.08,15,9
5.08,16,9
5.08,17,9
5.08,18,9
5.08,19,9
5.08,20,9
5.08,21,9
5.08,22,9
5.08,23,9
5.08,24,9
5.08,25,9
5.08,0,10
5.08,1,10
5.08,2,10
5.08,3,10
5.08,4,10
5.08,5,10
5.08,6,10
5.08,7,10
5.08,8,10
5.08,9,10
5.08,10,10
5.08,11,10
5.08,12,10
5.08,13,10
5.08,14,10
5.08,15,10
5.08,16,10
5.08,17,10
5.08,18,10
5.08,19,10
5.08,20,10
5.08,21,10
5.08,22,10
5.08,23,10
5.08,24,10
5.08,25,10
5.08,0,11
5.08,1,11
5.08,2,11
5.08,3,11
5.08,4,11
5.08,5,11
5.08,6,11
5.08,7,11
5.08,8,11
5.08,9,11
5.08,10,11
5.08,11,11
5.08,12,11
5.08,13,11
5.08,14,11
5.08,15,11
5.08,16,11
5.08,17,11
5.08,18,11
5.08,19,11
5.08,20,11
5.08,21,11
5.08,22,11
5.08,23,11
5.08,24,11
5.08,25,11
5.08,0,12
5.08,1,12
5.08,2,12
5.08,3,12
5.08,4,12
5.08,5,12
5.08,6,12
5.08,7,12
5.08,8,12
5.08,9,12
5.08,10,12
5.08,11,12
5.08,12,12
5.08,13,12
5.08,14,12
5.08,15,12
5.08,16,12
5.08,17,12
5.08,18,12
5.08,19,12
5.08,20,12
5.08,21,12
5.08,22,12
5.08,23,12
5.08,24,12
5.08,25,12
5.08,0,13
5.08,1,13
5.08,2,13
5.08,3,13
5.08,4,13
5.08,5,13
5.08,6,13
5.08,7,13
5.08,8,13
5.08,9,13
5.08,10,13
5.08,11,13
5.08,12,13
5.08,13,13
5.08,14,13
5.08,15,13
5.08,16,13
5.08,17,13
5.08,18,13
5.08,19,13
5.08,20,13
5.08,21,13
5.08,22,13
5.08,23,13
5.08,24,13
5.08,25,13
5.08,0,14
5.08,1,14
5.08,2,14
5.08,3,14
5.08,4,14
5.08,5,14
5.08,6,14
5.08,7,14
5.08,8,14
5.08,9,14
5.08,10,14
5.08,11,14
5.08,12,14
5.08,13,14
5.08,14,14
5.08,15,14
5.08,16,14
5.08,17,14
5.08,18,14
5.08,19,14
5.08,20,14
5.08,21,14
5.08,22,14
5.08,23,14
5.08,24,14
5.08,25,14
5.08,0,15
5.08,1,15
5.08,2,15
5.08,3,15
5.08,4,15
5.08,5,15
5.08,6,15
5.08,7,15
5.08,8,15
5.08,9,15
5.08,10,15
5.08,11,15
5.08,12,15
5.08,13,15
5.08,14,15
5.08,15,15
5.08,16,15
5.08,17,15
5.08,18,15
5.08,19,15
5.08,20,15
5.08,21,15
5.08,22,15
5.08,23,15
5.08,24,15
5.08,25,15
5.08,0,16
5.08,1,16
5.08,2,16
5.08,3,16
5.08,4,16
5.08,5,16
5.08,6,16
5.08,7,16
5.08,8,16
5.08,9,16
5.08,10,16
5.08,11,16
5.08,12,16
5.08,13,16
5.08,14,16
5.08,15,16
5.08,16,16
5.08,17,16
5.08,18,16
5.08,19,16
5.08,20,16
5.08,21,16
5.08,22,16
5.08,23,16
5.08,24,16
5.08,25,16
5.08,0,17
5.08,1,17
5.08,2,17
5.08,3,17
5.08,4,17
5.08,5,17
5.08,6,17
5.08,7,17
5.08,8,17
5.08,9,17
5.08,10,17
5.08,11,17
5.08,12,17
5.08,13,17
5.08,14,17
5.08,15,17
5.08,16,17
5.08,17,17
5.08,18,17
5.08,19,17
5.08,20,17
5.08,21,17
5.08,22,17
5.08,23,17
5.08,24,17
5.08,25,17
5.08,0,18
5.08,1,18
5.08,2,18
5.08,3,18
5.08,4,18
5.08,5,18
5.08,6,18
5.08,7,18
5.08,8,18
5.08,9,18
5.08,10,18
5.08,11,18
5.08,12,18
5.08,13,18
5.08,14,18
5.08,15,18
5.08,16,18
5.08,17,18
5.08,18,18
5.08,19,18
5.08,20,18
5.08,21,18
5.08,22,18
5.08,23,18
5.08,24,18
5.08,25,18
5.08,0,19
5.08,1,19
5.08,2,19
5.08,3,19
5.08,4,19
5.08,5,19
5.08,6,19
5.08,7,19
5.08,8,19
5.08,9,19
5.08,10,19
5.08,11,19
5.08,12,19
5.08,13,19
5.08,14,19
5.08,15,19
5.08,16,19
5.08,17,19
5.08,18,19
5.08,19,19
5.08,20,19
5.08,21,19
5.08,22,19
5.08,23,19
5.08,24,19
5.08,25,19
5.08,0,20
5.08,1,20
5.08,2,20
5.08,3,20
5.08,4,20
5.08,5,20
5.08,6,20
5.08,7,20
5.08,8,20
5.08,9,20
5.08,10,20
5.08,11,20
5.08,12,20
5.08,13,20
5.08,14,20
5.08,15,20
5.08,16,20
5.08,17,20
5.08,18,20
5.08,19,20
5.08,20,20
5.08,21,20
5.08,22,20
5.08,23,20
5.08,24,20
5.08,25,20
5.08,0,21
5.08,1,21
5.08,2,21
5.08,3,21
5.08,4,21
5.08,5,21
5.08,6,21
5.08,7,21
5.08,8,21
5.08,9,21
5.08,10,21
5.08,11,21
5.08,12,21
5.08,13,21
5.08,14,21
5.08,15,21
5.08,16,21
5.08,17,21
5.08,18,21
5.08,19,21
5.08,20,21
5.08,21,21
5.08,22,21
5.08,23,21
5.08,24,21
5.08,25,21
5.08,0,22
5.08,1,22
5.08,2,22
5.08,3,22
5.08,4,22
5.08,5,22
5.08,6,22
5.08,7,22
5.08,8,22
5.08,9,22
5.08,10,22
5.08,11,22
5.08,12,22
5.08,13,22
5.08,14,22
5.08,15,22
5.08,16,22
5.08,17,22
5.08,18,22
5.08,19,22
5.08,20,22
5.08,21,22
5.08,22,22
5.08,23,22
5.08,24,22
5.08,25,22
5.08,0,23
5.08,1,23
5.08,2,23
5.08,3,23
5.08,4,23
5.08,5,23
5.08,6,23
5.08,7,23
5.08,8,23
5.08,9,23
5.08,10,23
5.08,11,23
5.08,12,23
5.08,13,23
5.08,14,23
5.08,15,23
5.08,16,23
5.08,17,23
5.08,18,23
5.08,19,23
5.08,20,23
5.08,21,23
5.08,22,23
5.08,23,23
5.08,24,23
5.08,25,23
5.08,0,24
5.08,1,24
5.08,2,24
5.08,3,24
5.08,4,24
5.08,5,24
5.08,6,24
5.08,7,24
5.08,8,24
5.08,9,24
5.08,10,24
5.08,11,24
5.08,12,24
5.08,13,24
5.08,14,24
5.08,15,24
5.08,16,24
5.08,17,24
5.08,18,24
5.08,19,24
5.08,20,24
5.08,21,24
5.08,22,24
5.08,23,24
5.08,24,24
5.08,25,24
5.08,0,25
5.08,1,25
5.08,2,25
5.08,3,25
5.08,4,25
5.08,5,25
5.08,6,25
5.08,7,25
5.08,8,25
5.08,9,25
5.08,10,25
5.08,11,25
5.08,12,25
5.08,13,25
5.08,14,25
5.08,15,25
5.08,16,25
5.08,17,25
5.08,18,25
5.08,19,25
5.08,20,25
5.08,21,25
5.08,22,25
5.08,23,25
5.08,24,25
5.08,25,25
